Name,Michelin_Distinction,Review_Date,Review_Rating,Review_Text
Hoppers,Bib,2-Oct-22,5,"My favorite food in London is at Hoppers, which I first discovered 5 years ago on my honeymoon and have been coming back to every time I'm in London. Their curries (or ""karis"") are just so flavorful and the meat is cooked so perfectly -- plus there are fun ""hoppers"" and ""dosa"" dishes (which are a gluten-free, lighter, crepe-like kind of bread vs. naan/roti -- although they have that too). I absolutely love Indian food, but Sri Lankan food is even better. I just think the combination of spices is smoother (less ""Christmas"" spice), and there's more use of coconut milk vs. dairy/yogurts (which adds another depth of flavor) -- and the spice levels can be customized to be just as spicy as your favorite Indian curry.

Must-try: ""masala dosa"" (a light crepe filled with mashed potatoes and spices) and a ""kari"" (my favorite is when they have the lamb shank kari, but I also love the chicken).

This spot in SoHo is the first of their 3 locations I think, and it definitely feels homey and cozy inside (which also means this is their smallest location and gets a little cramped). Reservations in advance are a must, since there aren't that many tables."
Hoppers,Bib,5-Jul-22,3,"Bone marrow Varuval + Roti 6.21/10- this was good but honestly way too creamy for me and I've come to the conclusion I'm not to keen on bone marrow as I don't really like the texture/consistency. It was very rich in flavor, however I got tired after the first few bites. I was hoping the roti (pictured on slide 5) was more like the consistency and taste of a paratha however it was a bit bland in my opinion. (One of their most popular dishes)

Chili Cheese Dosa 7.32/10- this was delicious. Normally not a chili cheese person however the combination was perfect and the breading felt like a thicker, more rich crepe. Incredibly filling though- could only eat a few bites

Prawn and green mango Kari 6.45/10- good but not really what I was expecting. Tasted incredibly coconut-y and honestly way to creamy for my liking especially in combination to be served with the chili cheese dosa. (Apparently one of their most popular menu items but I'd suggest getting the chicken/lamb kari)

Mutton Rolls with Lankan Ketchup 7.68/10- this was really good the breading reminded me of a mixture between churro and mozzarella sticks (not nearly anywhere as sweet as churros outer layer) the lamb melts in your mouth with a mix of creamy cheese. So filling but worth. (Also one of their most popular dishes)

Egg Hopper. 4.87/10- this reminded me of a more bland version of Ethiopian bread but with a coconut flavor to it. The egg yolk in the middle made it taste really good with the curry however this wasn't really my vibe. (Also really popular)

This was a cool experience. This is an award winning restaurant that serves Sri Lankan and South Indian dishes. It was a great experience, however incredibly filling and creamy. Their dishes definitely had lots of flavor to them and it is quite popular."
Hoppers,Bib,2-Jun-22,4,"Hoppers is a fantastic Sri Lankan restaurant with a couple locations around London (there's also one in south Marylebone and one in King's Cross). This one is the original and has all the same great food -- albeit I'm not as much a fan of the ambiance or layout here (it's a bit cramped and more run-down -- hence the 4 stars).

In terms of menu, you can't go wrong with the Taste of Hoppers -- though beware it's a ton of food! The mutton rolls and the hot butter squid are especially good, and the kottu roti is always a winner. Obviously the food is very flavorful and spicy, so think twice if you have a British palate!

Overall one of the gems of London's food scene."
Hoppers,Bib,27-Feb-22,4,"We came for lunch and ordered the chicken bites, two karis (aubergine and chicken), egg hopper, and masala dosa. The chicken bites were amazing, very juicy and tender, and perfectly marinated. The karis were good, but would have preferred more aubergine in the vegetarian one. The masala dosa was very good - probably our favorite, and perfect for sharing. The egg hopper looked aesthetic, but a rather bland egg white taste. Personally I preferred the coconut chutney to the karis, but good meal overall!"
The Barbary,Bib,11-Jul-24,5,"Dinner in June: fantastic experience. Staff was super, solid atmosphere, our waiter was terrific with wine and food recommendations (sorry don't have her name!). Dips with naan plus grilled lamb and octopus were soooo delicious. A really really great meal."
The Barbary,Bib,26-Jun-24,5,This spot is a stunner! Wow! The food is incredible! Secure a reservation for sure. We saddled up at the bar seating with direct views of the bustling kitchen. We asked our server to completely take the wheel on food decisions and she gave us a perfect star showing of the restaurants treats. Everything was booming with flavor. I highly recommend the pork neck. It's legendary. You won't be disappointed! Absolutely incredible restaurant making a mark!
The Barbary,Bib,7-Jun-24,5,"We are regular patrons of The Palomar so we wanted to try one of their other restaurants and Barbary didn't disappoint. Excellent food, cocktails/wine and ambiance. Love all the small plates and dips."
The Barbary,Bib,12-May-24,5,Absolutely spectacular cuisine ! Quaint and small which makes it an experience of its own .
The Barbary,Bib,5-May-24,5,"Fun atmosphere, incredible food and flavors, impeccable service! North African / Mediterranean influenced food delivered to perfection! Must-try!
I found Barbary on the Michelin app as a recommended Bib Gourmand, and it fits! I loved EVERYTHING!
This is the perfect stop pre-theatre / before a musical or theater performance. I came between Harry Potter showings of the cursed child and could not be happier -- fun atmosphere, singing and juggling to the music, delicious food, well balanced drinks, friendly staff. I totally was satiated while I sat and ate despite no reservations. This is a small round restaurant where the chefs and bartender are in the center stage to show you their magic. Highly recommend this unbelievably fantastic restaurant.

I loved the cauliflower Jaffa Style and Pata Negra (star of my meal - tender with charred crunchy edges and sweet savory garlic sauce). The Naan was excellent and fried violet artichoke were served on a bed of delicious dip."
The Barbary,Bib,26-Feb-24,5,"This was definitely our favorite restaurant during our latest London trip! Couldn't recommend enough

I had a few friends rave about this place, so I was on top of making a reservation as soon as it came out. The restaurant is fairly small, pretty much with only bar seating around the kitchen, so make your reservations early.
I love the open kitchen concept, where everyone can get a view of the kitchen since you're in a very large semicircle.
We came with a veteran Barbary friend who knew exactly what to order.
They fire grill everything to PERFECTION! Highly recommend getting the jerusalem bagel with a few mezzes to dip

I don't think you can go wrong with any of the dishes, but our favorites were probably the cauliflower, chicken, and octopus. But just get everything!"
The Barbary,Bib,23-Feb-24,5,"Our favorite meal in London was situated in the iconic Neal's Yard in Covent Garden. The dishes are inspired from the Barbary Coast, identified by 16th century Europeans as the area settled by the Berbers in the Atlas Mountains.

The menu focuses on the culture + heritage of countries from the Atlantic Coast through to the Mediterranean Sea leading to the Middle East.

Fire is at the center of everything they do.

*| what we ordered

Spinach Borani
Ikra
Whipped Feta
Naan e Barbari
Beetroot Tzatziki
Octopus
Pata Negra
Hashcake - pistachio tart"
The Barbary,Bib,13-Nov-23,5,"Amazing Mediterranean find in London! Tiny little spot with only bar tables, but wow!!!! Great, fun staff and we were lucky to get a spot without a booking due to a no-show. Definitely make a booking. Best house made lebne (which we watched them making), and hummus and the naan and their ""bagel"" were ridiculous. Also enjoyed the halloumi and the fattoush salad. We barely had room for the lamb which was moist and full of flavor. The open kitchen is fun and interactive. Must try for sure!!!!"
The Barbary,Bib,12-Nov-23,5,"The Barbary is in located Covent Garden and the food is absolutely delicious. It serves flavorful and fresh tapas right in front of your eyes with the open kitchen concept.

The vibe is casual. There is limited seating so make a reservation!

The menu is divided into land, sea, earth, and heaven (dessert). I tried the prawns, mushroom, naan (two servings), pork, and 3 dips. Almost every dish (I kid you not) gave me a wow factor. My only gripe is the pork was a tad too salty at times. (I didn't choose this dish).

I would totally recommend this restaurant to anyone. It served us well the first night. Loved watching my food being made. Excellent experience."
The Barbary,Bib,10-Nov-23,5,"Ok, I have this habit of closing my eyes when I want to focus all my attention to a taste that that is spectacular to my taste buds. The pork dish is such a dish that all my senses focused on the taste. Wow!
Such a cool place to have a seat around the kitchen bar and see how all the food is made. The cooking is really basic like cooking around a group of friends. The servers are terrific too. We just traveled through Egypt, Portugal, Jordan, Kenya and Tanzania and they seem to capture the food tastes of all these regions.Amazing. Run don't walk to this amazing restaurant."
The Barbary,Bib,6-Nov-23,5,"Had a Unique and intimate dining experience at the Barbary. It's a limited seating, Tapas kind small plates restaurant. Recommend making a reservation before hand. Great services from the staff. Food was delicious."
The Barbary,Bib,20-Oct-23,4,"Great food, great service. Interesting food and presented beautifully!Cramped and very loud-not intended for a romantic dinner. We would recommend."
The Barbary,Bib,27-Sep-23,5,"Don't miss going here . Best dinner I had in London's Covent Gardens district .
If you know of Ottolenghi it's like going to his personal restaurant .
The food the drinks and service are outrageously fantastic . We are at the Barbary counter service and the show of the kitchen dance was a major plus.
Don't miss going here ."
The Barbary,Bib,27-Sep-23,4,"Great dinner spot in a cool area. Loved the whole bar setup and vibe here - everything we tried was great. The highlight was the spice chicken, which was super moist and tender. Would definitely make a return visit when I'm in London again."
The Barbary,Bib,30-Jul-23,5,"Just got back from eating here and it was amazing! We stopped by to see if they had any walk in availability, expecting to not get in but, luck have it, a reservation didn't show up and we were seated almost immediately. The staff walked us through the whole menu and identified their favorites and we went with most of the recommendations. We started with the Jerusalem bagel with the aubergine dip. The bread was so soft and chewy with an amazing crust of sesame and zatar, it paired perfectly with the spreadable eggplant that was spiced so well. Our mains were the lamb kebab, oyster mushrooms, and cauliflower. The lamb was tender and grilled just right with the simplest salt and sauce that really let the protein shine through. The mushrooms had a very understated flavor but had the right texture and became so good with the mixture of char, lemon juice and tahini that it sat in. The star though was the cauliflower. The seasoning and sauce were so well balanced and the lightly fried texture could not have been better. We finished with the pecan baklava. I prefer pecans to pistachio and this was delicious with a nice crunch from the philo. It could have been warmed up just slightly but still tasty.

I can't finish the review without talking about the staff. Everyone was so nice and accommodating. I didn't get anyone's name but the staff working the night of July 30th showed how a restaurant should be run.

Def a must try when you're in Soho!"
The Barbary,Bib,27-Jun-23,5,"Phenomenal restaurant in Neal's yard. The concept is cool, you sit on the bar and the chefs cook in front of you. Make sure to have a reservation and I recommend only going with one other person since it's bar seating

I tried the labneh, naan, octopus, lamb, cauliflower and pistachio hash cake. Everything was out of this world, especially the dessert.

Service was great and the vibe was awesome. Would recommend this iconic restaurant to anybody in London"
The Barbary,Bib,26-Jun-23,5,"Our favorite dinner in London on this visit. Wonderful, interesting food in an energetic atmosphere. Attentive, positive service. A piece of advice...it is loud and the way the seating works, I suggest this is a place for couples and not groups, not even groups as small as four, if you want to talk...it's loud and hard for more than a couple to talk. But for a couple...especially a hip couple dressed to kill for a night on the town...The Barbary will be magical!"
The Barbary,Bib,22-Jun-23,5,"Great restaurant with amazing food, and great service. Place is a bit small, with seating just around the bar/grill area so make sure to have a reservation .

Between the two of us we did the labne, cauliflower, octopus, and lamb - which was the perfect amount of food. Cauliflower and lamb were my favorites. We also did the pistachio cake for dessert, which hands down was one of the best dessert I've ever had.

"
The Barbary,Bib,22-Jun-23,5,Intimate one to one friendly service defines this outstanding chef run kitchen. I've never been to the south of Spain or not in Africa but now I'm motivated by a taste of the food I had at Barbary. This restaurant is small and tightly packed but that makes for better engagement with their charismatic and knowledgeable staff. Sam did a great job of explaining the food and helped us choose just the right wine to go with it. The menu is simple and is laid out like a tasting menu - it's good to try one from each section at least. The breads and dips are delectable luckily the portion size is small so there's no fear of filling up too early on. I had fish for main course and it was just fantastic. Thinly sliced and perfectly cooked. I was already mighty impressed but I was blown away by the dessert. Who knew the simple and humble baklava could taste so good? Loved every moment of my time here I'm definitely coming back and I'm recommending that everyone try it. Book in advance because very rightly this place gets full.
The Barbary,Bib,4-Jun-23,5,Best meal and experience while visiting London. So many pieces have to come together to create a magical night. We loved every bit and every moment at the Barbary.
The Barbary,Bib,28-Apr-23,5,"Had an excellent dinner at The Barbary next door which is connected to the Barbary! Vy and Sam were incredible as well. The vibe, the food, the staff was just pure ""chefs kiss."""
The Barbary,Bib,10-Mar-23,4,"I was lucky to get a seat without a wait on a Friday night. Unfortunately it wasn't at the main bar where you can watch the chefs cook. It's a tiny place, with about 20 seats.

I got the naan, spinach borani dip, cauliflower, and pata negra. The naan was fluffy and well cooked but had way too much salt on it, which kind of ruined everything. The dip was ok. The cauliflower had a slight kick to it and was served with some sort of hummus which was nice. If I could do it again I'd ask for no salt on the naan and skip the dip.

The pata negra was definitely the star. Nicely cooked to a medium rare, well seasoned, and the sauce that comes with it helps balance out the fatty-ness. I only wish there was more sauce!

Overall, a fun intimate place in a cute little corner of Neal's Yard with good food. I'd go again to try more dishes."
The Barbary,Bib,15-Feb-23,5,"Freaking amazing, This was our last day in London and was looking for a great restaurant, this one had unbelievably high ratings in google and yelp, so i though, hey let give it a try. I am so glad i did, it took us a bit to find the place as it is a tiny place located down a equally tiny side street, once we got in the waitress was incredibly friendly and even though we did not have a reservation, she managed to find a place to seat us, We had the cauliflower jafa style - mouthwatering with just a tickle of spice, the naan - cooked to perfection - we ended up ordering 2 of them, the Jerusalem bagel - Lie a pretzel with alot of toasted seeds and severed with a cream sauce, the morrocan cigars - this is a monkfish dish, very tasty , the lamb armonim, the chicken shawarma & the pata negra - holy mother!!, the pata negra was over the top, it was one of the most unique dishes i have ever had, I am salivating remembering it now, a must have. then to finish off this amazing meal we had the hashcake, which of course was incredible. This is a must visit restaurant in London if you are craving Mediterranean food, or even if you have never had it before, this will be a great introduction to it."
The Barbary,Bib,13-Jan-23,5,"Whoa!

I was in town for some work and heard this place had great food. I decided to take a 2 mile walk across london so was starving when I arrived. I was just a party of one so was hoping i could snag a seat at the bar since it was a fairly small restaurant. As you walk in you see the central cooking area and bar area and everyone sat around the bar or along the walls. I waited about 30 minutes and was able to snag a seat on the wall. Not the greatest view, but i had no reservations. The waiter came up and asked me how hungry was I. I said i am ready to eat and told him that i trust him to deliver me a great meal.

The onslaught of food started and the food was just outstanding end to end. So highly executed. The standouts for me were the Cauliflower, Lamb and Pork dish. As you can see from my pictures i got a little of everything and Everything was delicious. Highly recommended."
The Barbary,Bib,7-Jan-23,5,"The Barbary is a fantastical restaurant with all seats centered around the open kitchen. The food was amazing. Every thing is made to share, and small plates means you can order tons of different things to try. I went with two others and we decided not to ask any questions or google any of the dish names. We went in blind and ordered about 8-9 plates, including dessert and wine. Highly recommend. One of the best restaurants I've been to in recent memory."
The Barbary,Bib,4-Jan-23,5,"What a great restaurant with North African inspired food. Great vibe and service. Place gets rocking as they have 2-3 seatings a night.

All the appetizers, dips with the naan and bagel were amazing. Lamb grilled bites were fantastic. Chicken shawarma was super tender and the pata negra was fantastic in the sauce. Finished with knefeh dessert."
Bao,Bib,10-Jun-24,3,"This restaurant would have been a 4 for the food, especially the the fried chicken bao but the service and ambiance were pretty awful. We had wrong dishes brought to us, we were hassled to leave multiple times even though all our dishes hadn't been brought to us.

Having no dedicated server and a totally packed restaurant, it was a cramped and hectic experience. However, the food was really great, so here we are at 3 stars. Maybe takeaway would be advised!"
Bao,Bib,31-May-24,4,"Definitely a small place! Quick service, great food, and left with fully belly. Great place to stop when in SoHo. Beware you will be required to wait outside during busy hours."
Bao,Bib,27-May-24,5,"An absolute pleasure.

Small, intimate, and simple yet flavorful options. I was pleasantly surprised at the quality and attentiveness of the staff and instantly wished we had a place like this in the states.

A new favorite, everything was great and I highly recommend it.

I had the classic bao, beef bao, chips and mushrooms. Will be back."
Bao,Bib,25-Mar-24,5,We stopped on our walk by and it did not disappoint. Great service and the confit & fried chicken boa buns were off the charts good. Great time.
Bao,Bib,31-Dec-23,5,"Buns are one of my favorite foods in the world so expectations were high. I was still blown away!

There's often a line outside and the interior is small so it can feel a little hectic, but it's a really beautiful space that also feels trendy.

We came in a party of two on a weeknight and they were able to squeeze us immediately, with that caveat that we had to leave within an hour for another party's reservation.

We ordered 3 buns to share between the two of us and we immediately ordered more.
The confit pork was extravagant. Soft and absolutely melt in your mouth. It's like they took all the best qualities of a traditional pork belly bun and put it together.

The party next to us was halal and they had a little trouble ordering because all the fried items are fried in the same oil."
Bao,Bib,3-Dec-23,5,"I cannot recommend Bao highly enough. The food was amazing, the staff was friendly and provided recommendations, and I left feeling satisfied and that I'd gotten my money's worth. We tried a lot more than what is pictured here, but we couldn't stop eating long enough to take the pictures.


"
Bao,Bib,27-Nov-23,5,"This is a very small, intimate place in the SoHo district. Walking in the staff was extremely friendly and we were immediately seated. Our waiter reviewed the menu with us and gave us great suggestions.
I filled out the little order form and handed it to our waiter. In total, we ordered the scallop appetizer along with the confit pork, fried chicken and braised beef bao buns with a side of sweet potato chips that came with an interesting plum pickle ketchup. As a tea lover, I couldn't resist ordering the 10-year aged Oolong tea as I've never had an aged tea.
The order came out in less than 10 minutes and so we dug in. The scallop appetizer was really tasty with a nice char on the outside.
Each of the bao buns themselves were so soft and just melted in my mouth. The filings for each were super flavorful. The confit pork and braised beef were very tender and packed a flavor punch. The friend chicken was crispy on the outside and tender on the inside.
The sweet potato chips (fries) were nice and crispy, and the plum pickle ketchup provided was a nice change from a regular tomato ketchup.
As for the 10-year aged Oolong tea, it has an earthier taste than most Oolongs I've tasted. It was worth trying just for my own personal knowledge.
Overall, this is a great place to grab a quick, light bite while in the SoHo district but take note that the establishment is very small and not good for large groups."
Bao,Bib,23-Apr-23,5,"Amazing food! Everything here was excellent. I honestly bought the cookbook after going here. It's pricy, but the quality is amazing. Sometimes, it's hard to find good Taiwanese food, and this place met all the criteria. They even do the menu the Taiwanese way - you write down the quantity next to the menu item name.

I recommend getting reservations in advance. It is very tiny inside, so be prepared to be squished next to everyone."
Bao,Bib,26-Feb-23,4,"Bao is across from my office in London and I tried to find a time to go there the first few times I visited the office and was never able to fit it in. On my most recent trip, I was determined to try it and on the last day told my colleagues I would not be eating with them but going to Bao. I went inside to tell them I wanted to get take out and they told me to wait outside until someone came to take my order. Once that happened (about five minutes later), the bao took less than ten minutes. I had the pork and the fried chicken and probably could have had another. While both were very good, I didn't find it to be that much better than the Bao that I often have in New York City so it's probably not somewhere I had to go so far out of my way to try. That being said, I live in New York City. In London this may well be the Bao place to go to."
Bao,Bib,25-Feb-23,1,"Food was good but we had a big issue with one of the dessert buns.

We were seated at the bar and at the end of the meal we ordered a dessert bun. A few minutes later we saw the person sitting next to us get the dessert bun we ordered. We didn't say anything because maybe she ordered one as well. But sure enough the person waves down the waitress and says she didn't order the bun. We kept an eye on the bun (from the bar you can see the kitchen) and saw the chef hold the bun up to a heat lamp to reheat the bun and had the waitress give us the same bun!

When the waitress tried to give us the bun we told her we knew the bun went to the wrong person and we wanted a new one. We also told her it wasn't her fault but it's unacceptable and gross for the chef to do what he did."
Bao,Bib,9-Feb-23,5,"Bao WOW! Loved the Bao buns. Lively atmosphere, it will be packed, don't expect to stretch out and be cozy, expect great food."
Bao,Bib,17-Dec-22,5,"A fun restaurant with great vibes and even better food. There is a great lunch special that allows you to try bao and rice bowl! All the bao that I tried were delicious, with my favorite being the pork belly. Appetizers were amazing as well, especially the beef. The drinks were also very delicious - would recommend!"
Bao,Bib,1-Dec-22,5,"Absolutely incredible. The highlights were actually the rice bowl dishes! SO flavorful and yummy (though quite small for sharing!)

My friend and I ended up ordering from the set menu (15 pounds?) as well as the regular menu, and got the confit pork + lamb shoulder baos, the fried chicken, the beef soup with braised daikon, the scallop, the guinea fowl rice (+ the specialty rice bowl they had that was lamb IIRC). Also had the yakult and peanut milk drinks. Everything was absolutely amazing. The soup was perfect for a cold day in London. The rice was so good, and my friend and I marveled at how the rice itself managed to taste so good (it's hard to find places that make rice plates taste homemade in Europe, we agreed).

The drinks were also very unique. Never had a pineapple drink with yakult foam before ... but here we are!

We came as walk-ins a little around 5:30-6pm and were able to be seated right away but the restaurant was definitely busy the rest of the time we were there, so I recommend reserving in advance or going earlier when they open.

(We also got the cute tote bags and even the little neighborhood map ... too iconic to pass up!)"
Bao,Bib,24-Nov-22,4,"I ordered the classic, fried chicken, and confit pork bao. I was lucky enough that there was no wait and I had my food within about 10 minutes. Having eaten a late lunch, this was the perfect amount of food although you'd likely need something with it if you go in hungry to truly fill you up.

The pork was tender and had just the right amount of fat. The fried chicken had a perfect crunch and the classic failed to disappoint. My only complaint was that I wolfed them down too quickly :). Otherwise, a great spot for sure.

The restaurant was incredibly small and seating was more ""bar style"" where you aren't able to face anyone. Makes it a great spot for solo eaters or friends, but definitely not anyone on a date. I'd highly recommend making reservations as I've heard plenty of stories of people waiting 50+ minutes for a table.

Highly recommend though. Everything was made deliciously and had great flavor."
Bao,Bib,22-Sep-22,5,"I've been here on several occasions. The food is the best I've ever had. It's authentic from what I can tell, and ingredients are fresh. The staff is very friendly and helpful, and the wine selection is awesome."
Bao,Bib,19-Aug-22,4,"BAO is a cute, tiny lunch spot, so make sure to make a reservation or get there early! Unfortunately, the confit bao was out of stock when my family was there, so I ordered the classic and the daikon baos. The classic came with braised pork, peanut powder, coriander, and fermented greens; the peanut powder added a nice nuttiness and the buns were so fluffy. The daikon bao came with crumbled daikon, daikon pickle, hot sauce, and coriander; the pickled daikon worked so nicely against the crispy piece of daikon that almost melted in your mouth once bitten into. I also got a yakult float drink, which was unique and delicious.

The one issue my family had with BAO was that the service was incredibly slow. While we understand it is a small place that is packed and busy, it took quite awhile for the food to come out. My dad ordered the pre-fixed menu, but his rice bowl took so long to come out that he eventually asked them not to bother making it so that we could leave and get on our way. Luckily, the service was very accommodating. They handled the situation remarkably well, which was definitely of note and something we were grateful for. Overall, I would come back again for a (hopefully) quick bite with friends or a takeout meal!"
Bao,Bib,7-Jul-22,5,"First of all, let me start by saying I have been religiously following Bao on Instagram for years even before I've ever been to London. When I finally got to visit post-Covid in January, I went to their SoHo location and got to try their fried chicken and confit baos which I both loved! These are textbook amazing baos that are of quality and surprisingly filling for what it is. The bun of the fried chicken one is also somewhat made with sesame which I liked. I got one of their alcoholic spritz which complemented my order well.

I went back here for the second time last week, same location though I should've went to the Covent Garden (?) branch not too far from SoHo since they only serve the pork rice dish I was intending for! I wish they made that clear on their social media page for future reference since they introduce limited menus once in a while that turns out, will only be available at specific locations.

I got seated as soon as they opened at 12nn (pretty late for my opinion,) and the place easily got packed right away. They don't really have a lot of rice bowl options in this location but only mostly small plates and the baos. I re-ordered the confit pork bao which is always a winner and got the Spicy Taiwanese fried chicken along with it. The chicken was absolutely juicy and flavorful! It wasn't too spicy at all, too. I judged it beforehand and didn't really expect how it will blow me away for how juicy it is. Aside from that, the real star of my meal was the house made peanut milk with vanilla which was so refreshing! Never tasted anything quite like it before. Even the thin-rimmed glass they serve it in was perfect for the whole drinking experience. I would definitely go back to Bao over and over whenever I'm in town and would never not get the peanut milk!

This is also a great restaurant for solo diners. I got to sit at the bar twice and loved the experience of being in front of the barista. They also have a ""long day menu"" which is a curated order for solo diners. I would've gotten it but I was skeptic to try the guinea fowl dish.

Also, vibe is a 5/5. Cute staff and cute people dining in!"
Bao,Bib,3-Jun-22,5,"The Bao's were so good! I got the original and the fried chicken. Perfect for take out. I should have gotten 3, they were so good but a bit small and I had a big appetite that day after lots of sightseeing. Seating is quite limited so it is not suited for groups. Services is fast and friendly!

The fried chicken was perfectly crispy and not heavy. The pork was flavourful and sweet.

Highly recommend to eat and walk around or take out and eat at the park."
Bao,Bib,27-Feb-22,5,"amazing bao ! everything was super delicious. my favorite bao was the confit pork because it was flavorful with super duper soft meat !

the table was super small, but service was excellent. prices were also fair.

without a reservation we only waited 30 minutes to be seated."
Bao,Bib,24-Jan-22,5,"GREAT for solo dining! Everything was delicious and unique. I got the confit bao and the Guinea fowl rice bowl, which both did not disappoint. The pork and guinea fowl were both so tender and juicy and all the textures of the dishes meshed together well. Additionally, get their chicken Kaarage too!"
Padella,Bib,22-Jul-24,5,"What a gem of a restaurant, best pasta I have had in years, great service and the owner is a sweetheart of a person, staff was delightful and the food was incredible! As a New Yorker, I would recommend this place to any foodie I know! MAKE a reservation, the place is packed all night and rightfully so!"
Padella,Bib,7-Jul-24,5,Wow wow wow. Can't recommend Padella highly enough. Each and every pasta dish we tried delivered its own unique brilliance.
Padella,Bib,29-Jun-24,5,"Best pasta I have ever had! Worth the wait, especially when food comes out quickly. Pici cacio & pepe, the beef shin ragu, even my daughter's plain pasta was like nothing we've ever tasted!"
Padella,Bib,21-Jun-24,2,"This showed up in a list of must places to try when in London. We walked over and gave it a try.

3/5 Cacio e Pepe - was good but I thought it tasted a bit off

2/5 - Tagliarini with crab - this tasted very weird. The pasta was too thin for our liking and wayyy too lemony

So many great reviews. Guess I'm just basic?
"
Padella,Bib,28-May-24,5,Great value for quality Italian food in London. This was one of my favorite meals on my trip to London. It's right by the borough market. You can add your name to the queue and they'll text you when your table is ready (so you don't have to wait around). We had the pappardelle and cacio e pepe. The pastas were amazing! They make it out in the front so you know they're fresh. The seats aren't the most comfortable but the place always gets pretty busy. The service was pretty good here. I'll definitely come back and try some other dishes because the meal was excellent.
Padella,Bib,23-May-24,5,"This Pasta Place in London is still some of the best Italian food that I've ever had. It rivals and maybe exceeds the taste and quality of food we had in Italy. It is no wonder this place is completely packed every time we visit, with a line waiting out front to dine. The food quality is outstanding, the prices are fair and the service is great. I only wish I could find Italian this good in California. Bravo!"
Padella,Bib,24-Apr-24,5,"We were in London for a weeek and was looking for a good pasta restaurant. All their pasta were homemade and taste AWESOME! Their menu is simple but every dish is done to perfection. We ordered 4 pasta dish plus asparagus. The asparagus was on the expensive side. But the pasta were flavorful. How can we not end the meal at an excellent restaurant without a tiramisu?! We ordered one and as expected, it was great.
It's busy so expect a queue (virtual)."
Padella,Bib,18-Mar-24,4,Don't let this spot pass you by! Coming here you wont be disappointed with the fresh pasta made and prepared in front of you. The Tagliarini was both fresh and creamy complimented with chili and leamon which was complimented with a nice red. Suggest to get on the waitlist ahead of time because the line is ridiculous and even the virtual waitlist gets full however... worth it.
Padella,Bib,27-Feb-24,5,"Simple great menu, high quality food and great service! A new favorite. We didn't have a reservation but they fit us in, which is what a place focused on delighting customers should do vs throwing shade at you!"
Padella,Bib,7-Jan-24,4,"Make sure you get the dojo app ahead of time so you can put yourself on the waitlist when you are close to the restaurant. For us the wait time was actually only about 1/3 of the quoted wait time, which was a pleasant surprise so make sure you are in the area.

As for the food, everything was generally decent, but the pappardelle in with beef ragu was exceptional. The bruschetta was a bit too rough and dry and a bit bitter for my taste and the cacio & Pepe was a bit greasy and too thick for my taste. I'd actually rate this place about 3.5 stars rounding up to 4. I've had better Italian food without this much of a wait, but the food overall was good and service and ambiance was solid."
Padella,Bib,15-Dec-23,5,"Incredible pasta! Every dish we tried is perfection. Service was just right and welcoming. Enjoyed their non-alcoholic options, can get loud at night but worth it for this food."
Padella,Bib,10-Dec-23,5,"Another frequent London recommendation that was totally worth the hype!! As a solo diner I only had to wait ~15 mins for a bar seat, and walked around Borough market as I waited.

What a cool vibe at the bar as you get to watch your food being made right in front of you!! Fresh pasta is always a win for me. I ordered the pesto and I kinda wish I had gotten a different sauce as this was good but a little boring after a few bites. But the pasta itself was fantastic, as was everything else I had. A little pricey but I'd pay again for that view of the kitchen!

Highly recommend stopping by before a show at the Globe if you can swing it!"
Padella,Bib,23-Oct-23,3,"Queued up here just before it opened so we were able to be seated at the window right away. After my visit to Italy, I realized that Pici is my favorite type of pasta but I struggle to find it in many restaurants in the US or UK. I was excited to see it on the menu here so I had to try it. The prices were quite steep and the portions quite small, but the food was tasty. I'm glad I was able to try it, but I would not come back for this price."
Padella,Bib,21-Oct-23,3,"I think I need to stop ordering cacio e pepe at restaurants outside of Italy because I always end up disappointed. It was recommended to me by the server so I tried it but...I don't know. It certainly had the right amount of pepper, which I was thrilled about but the cheese was just not cheesing the way it should have."
Padella,Bib,13-Oct-23,5,"The last time I was here was 2019 & this place still has great quality pasta. They always has a line so make sure to get on the queue before the restaurant opens via the QR code. Wait is usually 40 min or so.

Food is freshly made, service is great, & the ambiance is a cool 2 story spot next to borough market. The pici cacio e Pepe was a bit too aldente for me but nonetheless delicious. Will definitely be back!"
Padella,Bib,3-Oct-23,3,"I tried the famous pasta which was delicious, but i felt like the quantity was not it. Service was stellar and we were treated very well, and the ambiance is great as there are two floors with lots of space - feels like you are at a hidden spot!"
Padella,Bib,24-Sep-23,5,"Absolutely the best pasta I've ever had. We got the Pici cacio & Pepe and the Fettuccine with Cobble Lane Cured nduja, mascarpone & lemon . Fresh, great service, and in a great part of the city being closed to Borough Market."
Padella,Bib,19-Sep-23,5,"This was amazing all around.

Short of it, the pasta is outstanding because it's not drowning in sauce. The light olive oil and spices give it a bold flavor while allowing you to really enjoy the pasta they're making on-site. If you have room, the tiramisu is light and fluffy and probably the best I've ever had. The pasta is probably top 3-4 and I pasta very often.

Servers were passionate and funny, and you get in and out in record time. I wish I didn't need to fly 10 hours for pasta this good. Londoners are so lucky to have Padella."
Padella,Bib,15-Sep-23,5,Great food and service. Sat at chefs counter and chefs were very affable and pasta was amazing.
Padella,Bib,13-Sep-23,5,Hands down the best food I've had in all of Europe!! Passion and care goes into each dish and it shows. You will not be disappointed
