Name,Michelin_Distinction,Review_Date,Review_Rating,Processed_Review
Veeraswamy,1,2024-01-06,5,service food top notch exciting setting great location little pricey go whenever london
Veeraswamy,1,2023-12-27,5,wonderful restaurant food delicious succulent traditional yet inventive enjoyed every bite worth every scent restaurant year ago remembered changed think gotten better refined bit le spicy highly recommend special occasion
Veeraswamy,1,2023-11-06,5,restaurant truly exceptional visiting veeraswamy every time london year visit best yet try tasting menu never disappointed
Veeraswamy,1,2023-11-04,5,food cocktail amazing service really top notch specially david loved whole experience dining one best restaurant london
Veeraswamy,1,2023-10-09,5,best indian food ever best setting went dinner year ago work back couple week ago husband impressed great dinner one best whole week trip paris amsterdam london star worth taking date group special occasion want incredible food complaint also messed time reservation booked p meant book p able accommodate u time showed really appreciated since plan evening london able eat trip able fit u
Veeraswamy,1,2023-09-04,5,landed red eye flight san francisco first thing needed find great place dinner friend told london best indian food one colleague recommended veeraswamy reservation able take pm signage little inconspicuous almost missed host welcomed saying best indian restaurant world going disappoint quickly sat handed food drink menu saw four course tasting menu almost automatic thing order non alcoholic drink chose classic mango lassi tasting menu started amuse really small cup fragrant mulligatawny soup amazing knew great choice first dinner london appetizer included tiger prawn chicken tikka masala excellent full different flavor main course four different curry lobster chicken lamb pineapple naan tomato rice blown away different curry favorite lobster curry stop dipping naan stunned flavor various curry balance accomplished dish indian food u come close dessert chocolate ganache particularly indian definitely michelin level dish mango lassi tasty well service excellent meal cost pound best part pay sort fee gratuity like sf dining room elegant type anachronistic ambiance really enjoy definitely michelin star dining experience highly highly recommended
Veeraswamy,1,2023-08-08,5,absolutely fantastic tucked away hidden upstairs feel like little secret elevator open gorgeous dining area everything beautiful service impeccable food second none tasting menu wine pairing great experience paced meal well everything delicious dressed date several people casual jean visiting area see place hit every time london
Veeraswamy,1,2023-07-11,5,star enough gem worth every pound recommend tasting menu wine drinker going wine pairing food wine portion generous delicious make reservation
Veeraswamy,1,2023-06-28,4,good food wonderful ambiance prepared meal appetizer entree inexpensive bottle wine cocktail usd great special occasion went seeing phantom majesty theater
Veeraswamy,1,2023-06-23,5,place must visiting london love indian food amazing friendly service delicious food beautiful decoration thank veeraswamy never disappoint
Veeraswamy,1,2023-06-12,5,first dinner twenty year ago happy return dinner last evening exactly wonderful remembered food delicious service perfect atmosphere lively elegant charming doorman set lovely tone dinner
Veeraswamy,1,2023-06-02,5,great food service ambiance crab cake lentil soup fantastic appetizer highly recommend
Veeraswamy,1,2023-06-01,5,first time london one restaurant recommended dine super cheap worth every penny best indian food ever beautiful interior heart london
Veeraswamy,1,2023-05-31,5,apps cocktail great lamb dish favorite well butter chicken pretty spicy dish get plenty water amazing restaurant great vibe
Veeraswamy,1,2023-05-08,5,loved tasting menu thank chef allowing order birthday dinner friend came last night spoke highly food restaurant lovely time thought whole restaurant beautiful
Veeraswamy,1,2023-04-29,5,food delicious varied menu especially vegetarian people friendly gracious party half u local served efficiently seemed people actually loved job showing food welcoming guest
Veeraswamy,1,2023-04-26,5,absolutely best indian cuisine ever amazing service definitely back next trip london
Veeraswamy,1,2023-04-26,5,food service ambiance amazing really enjoyed visit great way visit good friend amazing meal tasting menu others suggest one get vegetarian another meat sampler share
Veeraswamy,1,2023-04-24,5,must go london unique dish also classic le adventurous definitely back drink amazing
Wild Honey St James,1,2024-06-26,5,first michelin star experience incredible modern sleek interior felt upscale cozy service attentive genuine started delicious sourdough bread pea tart puff pastry filled chicken pate never pate wow good salty tasty wife made audible yums ate next course agnolotti ricotta divine truly one best pasta dish ever pasta homemade perfect al dente many texture dish cleared place wife crisp sutton hoo chicken raved entree cornish monkfish another first seasoning perfect many layer flavor fish meaty texture making equally satiating delicious dessert madeleines experience warm freshly baked incredible texture accompanied vanilla ice cream titular wild honey pure yum delectable dining experience
Wild Honey St James,1,2024-06-17,5,one wonderful experience came london anniversary trip wanted dine michelin establishment service food everything perfect amazing staff welcoming presentation dish magnificent
Wild Honey St James,1,2024-01-14,5,great dinner back november service excellent drink negroni salvia tasty food outstanding wish could remember dish specifically definitely come back
Wild Honey St James,1,2023-09-29,5,pre theatre dining fantastic deal little nervous pound leave hungry left full satisfied started la carte snack whipped cod roe fig oil nasturtium glad bring bread went really well bread actually huge highlight meal delicious started kind chicken pate looking thing absolutely delicious main got cornish cod also well done could cut fork thing meh dessert rice pudding found ok wish cheese plate option desert really sweet sample menu cheese option may worth asking bathroom close walk hotel find little odd otherwise ambiance beautiful staff attentive would happy come back would recommend looking pre theatre place eat
Wild Honey St James,1,2023-08-17,5,eating one highlight short london visit service food ambiance disappoint one year old tow server doted nice bonus recommend
Wild Honey St James,1,2023-08-03,5,amazing food amazing service great ambiance coming back next time london
Wild Honey St James,1,2023-06-04,5,absolutely five star experience celebrated year anniversary yesterday reserved table ahead show staff amazing friendly barman make superb old fashioned three course la cart dinner menu excellent would definitely go
Wild Honey St James,1,2023-05-09,5,ambience lovely michelin restaurant portion small excellent sauce die server vicky great attentive celebrating anniversary surprised u dessert definitely would go back
Wild Honey St James,1,2023-03-14,3,bit disappointed unfortunately saturday night restaurant half empty vibe bit service ok attentive slow get dessert leave next scheduled event night told go asked could bring dessert must miscommunication ended taking bill food good inspired probably go back
Wild Honey St James,1,2023-01-12,2,impressed wild honey one restaurant michelin star chose eat vacation specifically chose due proximity west end fact pre show dinner menu work freezing outside london experiencing cold december arrived told individual desk reservation sat u table quite near door like point restaurant kind two layer area near door upper area seemed much cozy away door literally people sitting area near door letting freezing cold air right next welcome desk despite right next front door hostess effectively forgotten took age take order took age bring course eventually man walked saw u sitting table drink food said sorry helped hurry said much hurry close bailing dinner pretty horrified got u food soon thankful man hostess came offered weird patronizing apology like speaking child kindergarten even food good amazed michelin star experience michelin star restaurant pretty dining room charge lot money present food well receive michelin star wild honey food good stew tasted like something could easily make also pate dish inundated anise wild honey audacity charge u experience paid bill got hell anyway running late show caveat emptor
Wild Honey St James,1,2022-12-17,3,excited make early pre theater dinner part west end day find food particularly outstanding fine nothing would write home writing well yelp plating odd fish served lukewarm hot hot plate way made impossible put component bite partner pork belly came saute pan plate side even really remember dessert unfortunately biggest comment service arrived barely made show waited nearly minute first course rather absurd reason able time someone noticed u checking watch getting anxious person wait staff friendly rest downright rude sorry get name saved night admittedly chased michelin star making dining plan experience wild honey showed u error
Wild Honey St James,1,2022-11-11,5,service great food great well chicken ok pasta superb dessert wow honey ice cream unique flavor madeleines warm n fresh lemon filling inside
Wild Honey St James,1,2022-09-11,2,came lunch visiting buckingham palace saw ton great review expected great experience ordered sangria honey based drink drink ok great waitress really bad though messed drink order food ok nothing great quail gave u butter knife cut ideal plate stoneware pottery dull butter knife screeched every time tried use whole restaurant turned look lol disaster would go back
Wild Honey St James,1,2022-07-30,5,fantastic wonderful food service tasting menu outstanding well chosen wine pairing thought halibut course sublime great experience worth every penny highly recommend wild honey
Wild Honey St James,1,2022-05-13,5,came work dinner great ambiance ordered couple snack share cheese croquette couple salami honestly loved eel starter favorite veal main amazing tender perfectly cooked paired well jus side oh dont skip dessert wild honey ice cream served fresh honeycomb definitely solid choice dinner saw pre theater menu well looked really good
Bancone,Bib,2024-07-20,4,bib gourmand italian spot london bancone really good loved fried artichoke sauce brought much flavor without distracting guilty pleasure fried artichoke signature item hankerchiefs amazing flavor enjoyed plate sized right three course meal service good note negroni priced nicely really small would appreciate larger side regardless would absolutely come back
Bancone,Bib,2024-07-19,5,food delicious staff lovely wonderful enjoy dinner london exceptional reasonable price
Bancone,Bib,2024-07-14,5,incredible meal reasonable price opinion ordered hankerchief pasta one best thing ever eaten delicious spot
Bancone,Bib,2024-06-24,5,amazing pasta well priced highly recommend place also michelin star
Bancone,Bib,2024-06-23,1,waiter mean take away container tell u meal asked box take wasteful horrible pasta oily greasy good cauliflower salad horrendous
Bancone,Bib,2024-06-22,1,rude hostess seat u soon saw child party obvious see u saw kid quickly changed mind said reservation already minute late continue waiting another minute made sense told seating u kid lost mind said kid seat kid time one look around restaurant completely negated statement kid sight rude disrespectful potential customer area check buca de lupo packed extremely kind u especially kid excellent food service
Bancone,Bib,2024-05-28,5,outstanding two tip reservation ask space community table get silk scarf pasta dish stop thinking wow
Bancone,Bib,2024-05-02,4,star food service left lot desired price super reasonable quality food
Bancone,Bib,2024-04-20,4,bancone appearance upscale fancy restaurant many diner came dressed casually menu simple enjoyed grilled artichoke starter pasta dish ordered also tasty walnut butter bit heavy side staff nice kind overall great pre musical dinner wife
Bancone,Bib,2024-03-22,3,ambiance service great easy get seat alone bar drink also delicious however surprised disappointment food high expectation given michelin guide recommended friend especially excited handkerchief walnut butter confit egg yolk found bland texture pasta great clearly made well also brown shrimp keta caviar anchovy cream fettuccine expected seafood flavor tasted way fishy taste shrimp caviar fine felt much anchovy cream portion also fairly small given two pasta
Bancone,Bib,2024-02-03,4,went master graduation heard really good thing got silk handkerchief mom got ravioli dad got venison dish good simple straightforward honestly might little simple still good nonetheless
Bancone,Bib,2024-01-06,4,bancone one favorite restaurant thus far london ambiance online ambiance described upscale disagree casual pasta bar table counter top seating loved sitting along kitchen got see chef cooked dish dinner show truly appreciated service service exist actually disappointed service constantly hound waitress water check u see meal going came getting check waited minute gave called additionally waited minute food come give pas everything made fresh food pasta delicious sure memorable ordered silk handkerchief spicy pork ragu brill seaweed butter paccheri someone typically order ragu italian restaurant say probably one best meat portion generous flavor blended well also loved silk handkerchief similar carbonara loved nuttiness mixed creamy taste inside bite lastly brill paccheri drenched olive oil think may favorite dish night sadly wayyy much olive oil causing pasta get soaked taking star tell flavor used le oil use fish pasta iconic unique overall pasta cooked perfection hard soggy bravo unethical behavior menu state optional gratuity added total bill however bill came gratuity already added total someone big principle want charge gratuity bill fine say optional force customer ask optional gratuity charge removed let customer choose want add make truly optional someone food snob highly recommend visiting bancone expect much service food disappoint
Bancone,Bib,2024-01-03,5,went birthday amazing food delicious tell favorite pasta cooked perfection portion pretty generous well try signature cocktail small serving pack punch
Bancone,Bib,2023-12-29,3,solid great worth hype party vibe well lit establishment heart action reservation walk ups getting turned away night also noticed bunch two top table available around pm seated promptly delay drink food order server seemed surprised wanted sequence starter great dry focaccia prosciutto cauliflower salad bizarre clump mayo like substance dying citrus acid negroni selection good small wine selection limited little odd pasta quality high venison cacio e pepe best selection skip spicy pork service delay dessert fine served ahead coffee much better italian pasta focused restaurant
Bancone,Bib,2023-12-02,5,experience dinner call reservation ask seated action tableside chef absolutely zone awesome see consistency food pushed real time sampled three pasta dish disappointed wish could ordered dish try service amazing staff kind chef beast negroni good dessert everything help watching food platted way chef tasted dish effortless made seem plating also would never guess full display zone would return heartbeat forget thank chef way might think disturbing chef simple thank chef enough give credit credit due
Bancone,Bib,2023-11-04,5,wowwwww highly recommend pasta spot london skeptical italy last year place absolutely measured handmade pasta super reasonable price every single dish ordered incredibly delicious service fabulous full knowledge recommendation walked early dinner problem immediately seated later got busier got absolutely worth though dream able return
Bancone,Bib,2023-10-31,4,bancone casual place central london liked atmosphere place quality pasta great thing service could bit faster
Bancone,Bib,2023-09-28,5,food great ambiance quite pleasant bar feeling private young man served u good manner introduced food precisely
Bancone,Bib,2023-08-29,4,overall awesome atmosphere came summer weather nice front restaurant opened street nice loved open concept kitchen bar also reservation seated u almost soon got ordered famous silk handkerchief pasta good hazelnut butter confit egg yolk however burrata tomato appetizer left lot desired dish needed little acid appetizer begging red onion mixed chopped tomato made reminiscent salsa italian tomato burrata dish interesting also came main overall price point felt pasta worth trying appetizer disappointing
Bancone,Bib,2023-08-20,4,bancone three location one london best italian pasta restaurant bancone casual easy spot though recommendation recommended prime hour menu focus classic negroni cocktail simple pasta unbeatable combination started delightful focaccia bread signature burrata sell order annually pasta perfectly al dente duck ragu cacio e pepe anchovy cream tagliatelle faves rosemary sea salt focaccia burrata tomato basil crispy fregola silk handkerchief walnut butter confit egg yolk bucatini cacio e pepe scottish mussel anchovy cream tagliatelle duck rag fazzoletti crackling orange blossom negroni white bancone signature negroni bancone london uk
Bancone,Bib,2023-08-18,5,highly recommended food soooo goood decor modern clean server super
Bancone,Bib,2023-08-12,5,recommended bancone friend frequents london got burrata focaccia handkerchief duck cacio e pepe couple cocktail divine pasta fresh flavor delicious without overpowering couple picky eater group loved much ordered second round handkerchief cacio e pepe service attentive everything came well timed warm felt comfortable could eat running around day upscale felt place point day clothes recommend bancone
Bancone,Bib,2023-07-06,5,bancone list restaurant try time disappoint focaccia starter silk handkerchief egg walnut handkerchief lovely unlike pasta dish town friend beef cheek pasta try finished plate said delicious would definitely recommend reservation stopped pm sunday quoted hour wait walk luckily wait minute hostess extra attentive ensure could reach u phone number seat ready
Bancone,Bib,2023-06-18,5,fabulous hand made delicious food good price wait minute first course maybe bit precious mind
Bancone,Bib,2023-06-17,3,place husband place husband excited dine london last month went lunch crowded space nice service top notch food honestly kind meh see famous silk handkerchief pasta photographed beautifully little one note ordered grilled artichoke start silk handkerchief pasta kale rigatoni spicy pork mafalde overordered many dish excited try grilled artichoke favorite dish fresh romesco came really packed punch pasta cooked perfectly al dente flavor one supposed spicy could used pizzaz overall little disappointed still lovely experience
Bancone,Bib,2023-06-07,5,casual lively spot great pasta central london highly recommended
Bancone,Bib,2023-05-18,5,everything restaurant absolutely delicious inside bit tight size wise set time allotment reservation size counter seating great spot watch make dish appetizer well executed thoroughly enjoyed burrata salt baked beet root would highly recommend silk handkerchief main dish seemed one popular item disappoint pasta cooked perfectly sauce divine never pasta quite like also give shout chocolate dessert even got second like much
Bancone,Bib,2023-04-30,5,favorite meal london ordered silk handkerchief egg walnut seaweed butter mackerel celeriac rigatoni entree also ordered cod roe dip app dip flavorful standout seaweed butter mackerel never dish like would recommend like seafood pasta handmade overall think place worthy bib gourmand selection make reservation
Bancone,Bib,2023-04-23,5,great food seemed pack outside talked host super nice actually gave u two option table sat upstairs room great private quiet downstairs definitely uncomfortable everyone loved food cacio e pepe chocolate dessert party handkerchief spicy pork mafalde everyone finished plate great little place randomly stumble upon definitely worth recommendation
Palomar,Bib,2024-07-25,4,recent london downpour took shelter palomar pre planned reservation really great middle eastern mediterranean meal starting fluffy filling kubaneh together labneh sesame chicken schnitzel followed leading tarka octopus flavor everything outstanding presentation service really good well set nicely single diner meal closed ice cream sandwich really excited cooky baklava unfortunately baklava bit plain deliver much sweetness also thought price point higher end bib gourmand given smallness plate still palomar greatly expanded horizon middle eastern food gladly return
Palomar,Bib,2024-06-23,4,good food service chicken standout good cocktail great ambiance location
Palomar,Bib,2024-06-10,5,loved place small different mediterranean type restaurant best way possible dish amazing incredibly delicious split everything per waitstaff recommendation london get reservation required go pleased
Palomar,Bib,2024-05-23,5,impromptu meal seeing matinee around corner palomar recommended u friend host gracious enough offer u two corner bar seat promise minute warmly greeted one barkeep addition fetching u carafe nice reasonable chianti ran menu including favorite recommendation placed order bread salad tartare pressure quickly select main bread yemeni kubaneh fresh lighter delicious good brioche go ordered labneh drizzled oil topped za atar pistachio palamar salad equally nice tartare quite good chicken richly spiced sitting pool labaniah drizzled orange spice oil amazing quickly met server behind bar dionne shia super attentive friendly quick share story ask question space mostly taken long bar table front end back like cook request bar seat overlooking kitchen area next time london finished meal ice cream sandwich pistachio ice cream layered two thin rich crisp layer baklava overall exceptional meal
Palomar,Bib,2024-05-23,5,one best meal entire trip tahini best ever even kid get enough miss hidden gem tiny mighty
Palomar,Bib,2024-05-05,5,hoy qued muy sorprendido dela atenci n la comida tan deliciosa que sirven en palomar el pulpo esta muy rico la arrachera bien suavecita en fin todo perfecto le recomiendo este lugar le va defraudar la margarita son de lo mejor le doy un
Palomar,Bib,2024-04-03,5,whenever find london palomar absolute must go dinner never fails dip bread ribeye beet salad phenomenal mint orange horseradish show stopper time chicken main entree one regularly order chicken dinner lovely server recommended thankfully took advice sit counter enjoy interaction show never disappointed
Palomar,Bib,2023-11-23,5,palomar last minute dining decision u boy glad able get reservation able find hidden gem restaurant smaller side imagine place usually pretty packed night went dinner travel london initially looking go elsewhere dinner turned away reservation found place last minute reservation one left night must late cancellation able slide grateful server really made experience remember name kind gentleman walked u menu made drink food recommendation attentive throughout time drink list creative enjoyed two cocktail tried food incredible highly recommend fianc sharing appetizer small plate together v traditional order separate entree particularly call bread dip server recommended especially white one think feta cheese based dip steak also incrediblely flavorful cooked perfection ever get chance come back certainly would
Palomar,Bib,2023-10-28,5,entered mostly empty restaurant time left hopping type bread kubaneh cakey pita warm freshly baked unique opted humus spicy experience seabass tartare fresh zing mackerel savory dessert opted tahini tart friendly helpful staff helped select option combo fabulous would def return
Palomar,Bib,2023-10-28,5,absolutely brilliant lived london palomar weekly enjoyed lovely dinner everything place star energy intoxicating best way vibe spot moment stepped door second left high frequency bustling energy fav type energy usually comment staff appearance team smokin hot dare notice booking stopped bit thursday evening seated within ten minute make booking safe lucked bestie took note menu loved listed everyone name center spoke u food drink even hit table thoughtful shout people put work create wonderful experience sit kitchen bar see would fun spot bad seat place spicy paloma good could two bourbon girl also love tequila spiced fig old fashioned calling name next time shared chicken schnitzel kubaneh labneh hummus ribeye ordered carrot somehow make u problem flown france chicken carrot lunch carrot deficient plenty satisfied selection everything mouth watering delish couple dessert house sweet sorbet ice cream sandwich also shared port two additional brownie bite arrived fly back london week dine palomar perfect highly recommend
Palomar,Bib,2023-10-25,5,much enjoyed meal ambiance relaxing classy service kind starter decent though perhaps stunning example hummus falafel price however main stunning slow roasted carrot dream year come highly recommend trying many main
Palomar,Bib,2023-10-14,5,memorable phenomenal food great service reservation must sit bar front window
Palomar,Bib,2023-10-05,5,fortunate get early dinner reservation nd last night london favorite restaurant week european tour middle eastern small plate lower soho area kiki server delightfully helped navigate u unfamiliar menu started kubaneh bread two hummus dip sesame chicken starter followed fattoush salad oyster mushroom polenta grilled chicken seasoning preparation quality amazing kiki recommended chablis perfectly paired meal finished jerusalem mess recommended sauterne heavenly
Palomar,Bib,2023-10-03,5,terrific food delicious sauce spice vegetable accompanying every dish lucky get reservation
Palomar,Bib,2023-09-29,5,hidden gem soho small restaurant specializes mediterranean food small plate smile hummus labne super tasty chicken schnitzel excellent also courgette smashed cucumber excellent compliment main dish basically dish love great cocktail well fig old fashioned one faves make reservation early tend book must check one london
Palomar,Bib,2023-09-08,5,one tip got london trip get middle eastern food staying covent garden found palomar michelin guide came lunch friday afternoon nicely seated counter front grill server recommended try trio dip labneh hummus babaganush kubaneh start kubaneh amazing airy yemeni bread paired really well dip torn lamb octopus decided go octopus really nice tender sauce plate blended well dessert ordered lemon arak sorbet since hot humid outside sirocco non alcoholic pairing great well perfect lunch vacation trip cost counter seat restaurant best really enjoyed music playing background highly recommended area craving good middle eastern food
Palomar,Bib,2023-05-09,5,must try lamb skewer tldr high class service exemplary food casual space menu palomar variety amazing modern jerusalem dish tried almost everything menu nothing want go wrong pick anything sound good lamb skewer particularly amazing staff server behind counter attentive friendly even chatted u place could try restaurant looking dinner lunch palomar knew everything menu gave u tip great thing pair
Palomar,Bib,2023-05-07,5,lovely lunch bar enjoyed polenta labneh crab kofte drink also great watching chef eat also fun
Palomar,Bib,2023-03-05,5,great ambiance friendly staff amazing food book advance try persian chicken looking non alcoholic drink mock tail really good well
Kricket,Bib,2024-06-18,5,tasty experience cosy setting every dish treat taste bud fried chicken definitely highlight try dunking vegetarian take butter chicken caveat kicked pm like many place london even late reservation pm experience would even better seated long picknick table right alongside social bubble guest
Kricket,Bib,2024-06-14,5,fabulous food best meal london loved trying many different thing highly recommend
Kricket,Bib,2024-06-03,5,many people told go wondered could could actually went trip london everyone correct food phenomenal actually recommend sitting top floor high chair see making food entertaining everyone extremely kind attentive u menu option vegetarian everything rich flavor chai good good beer option well absolute favorite thing got fish curry favorite meal visit london thanks kricket
Kricket,Bib,2024-04-07,3,impressed pretty high expectation place appetizer fine chickpea small dish grilled lamb meh naan also meh
Kricket,Bib,2024-04-07,1,came last night understand restaurant highly rated food awful place noisy basic chaotic received least three thing order missing couple dish felt encouraged order try quite thing limited menu staff nice clearly harassed sheer number customer extreme tightness space communal banquette downstairs snack mirchi vada best thing menu light spicy gave misplaced hope butter chicken kofta also good snack good thing menu small plate samphire pakoras tasteless avoid chana masala chick pea hummus really weird work lamb rib basically lamb fat disgusting larger mutton curry ok ordinary bland smoked pork belly inedible way salty dahl utterly tasteless side naan ok initially u bread green sludge know soggy horrible meera pulao ok broccoli possibly worst thing ate hard choose absolutely drowned walnut chutney like overpowering blue cheese sauce completely inedible dessert bhappa doi mishmash kind thing go together tasted revolting mango lime kulfi frozen much sweet obviously returning definitely merit high price
Kricket,Bib,2023-12-24,4,excellent food creativity menu lot small bite appetizer plate sat bar service pretty good well
Kricket,Bib,2023-11-03,5,excellent innovative food service excellent music loud u old folk adapted
Kricket,Bib,2023-10-20,3,excellent ambience food slightly unexpected bill clearly place distinction keep mind bill additional added add discretionary charge extra charge vibe place great subtle interior design wonderful lighting great music kricket definitely make good impression food mostly good fried chicken dish cooked perfectly bit interesting spice brown buttered naan quite lovely daal dish bit strange almost tasted gamey much cocktail pleasant subtle needed pm ridiculous charge end meal eye popping never seen upcharge meal entire life includes many many fine dining institution place distinction good enough warrant
Kricket,Bib,2023-10-09,5,favorite place dined able accommodate u waiter insanely kind patient large group took time help u make right decision food recs took different dietary restriction consideration also food menu halal friendly decided go taste kricket make easy family style brunch standout food pistachio kulcha grilled butternut squash goan sausage croquette dark chocolate dessert would come back kulcha squash cocktail also delicious ordered espresso martini perfectly balanced coffee liquor north river cocktail favorite menu
Kricket,Bib,2023-09-16,5,delicious husband gluten free first sat helpful staff asked weee food allergy completely helpful ensuring amazing meal still staying well rave enough place devour food staff simply amazing lucky found
Kricket,Bib,2023-09-13,4,snagged last minute table welcomed great customer service water constantly coming server beyond knowledgeable helpful perfect balance attentive without feeling like kicking started bhel puri interesting rice dish fried chicken super bland give rating tenderstem broccoli great surprise awesome sauce great texture since everything else heavy grilled lamb bit tough sauce yummy balsamic perfect roti flip side fish curry cooked perfection skip dal boring even make half
Kricket,Bib,2023-08-21,5,delightful amazing meal fortunate theatre seating bar watch magic happen chef bowlby kricket soho offer creative menu feature exceptional indian flavor impressive food kitchen bar hospitality staff well oiled machine working together harmony keeping one cleanest organized work space ever seen loved everything ordered small plate distinctly different flavor profile loved great talking chef sou chef meal watching executive chef put final touch absolutely every dish delivered show passion pride wonderful food everything good miss fried chicken hake curry yogurt dessert bravo
Kricket,Bib,2023-06-24,5,incredible indian cuisine ever mixture traditional seasoning haute presentation well worth experience expense everything menu worth trying
Kricket,Bib,2023-06-01,5,great meal awesome friendly service solid food would recommend overall
Kricket,Bib,2023-05-27,5,amazing food amazing service highly recommend wait go back nut best ever
Kricket,Bib,2023-03-05,5,cozy buzzy vibe unbeatable neighborhood atmosphere hand crafted menu amazing meat vegetarian offering everything come quickly pair well together get pakoras pistachio naan every time cocktail disappoint either staff knowledgeable helpful might rush accommodate next table
Kricket,Bib,2023-02-17,5,amazing flavor awesome staff friendly accommodating place small intimate felt like visiting chef special place ordering eating leaving definitely try place like modern twist
Kiln,Bib,2024-07-21,3,loud hot cramped lovely server top notch food incredibly spicy option toning discern flavor due spice typical thai food noodle night relaxing enjoyable corkage allowed pas return visit go check menu first
Kiln,Bib,2024-07-11,4,solo dinner june really really good experience people work super atmosphere view sitting counter terrific clay pot noodle outstanding treat chicken delicious bavette good mistake known better bavette shit cut sauced spiced flavor difficult eat jerky happy tip optional optional service charge
Kiln,Bib,2024-06-30,5,omg place amazing really excellent flavor everything delicious especially recommend glass noodle would recommend ordering several dish sharing rather individual plate option really blend together well service friendly efficient reasonable price quality food happy dinner success
Kiln,Bib,2024-05-05,4,ambience nice food delicious especially noodle portion size could better sure hype definitely worth trying foodie like trying south east asian food
Kiln,Bib,2024-05-04,5,came lunch day world class experience kiln thai restaurant located bustling soho district featured michelin guide bib gourmand made reservation online able seated upon arrival dining available kitchen counter bar basement dining room managed get seat kitchen counter warm experience sitting front grill bring mask one sensitive spice waitstaff lovely spent time explaining menu change daily started chicken soy along rump ubon relish excellent chicken thigh grilled perfection super flavorful marination rump cooked perfection medium rare flavor point chef made personally presented counter amazing glass noodle fragrant tasty crab portion minimal pork belly smell head including vat service lunch kiln take credit card donation added bill requested remove
Kiln,Bib,2024-03-18,4,service good ambiance romantic hipster yet casual time drink cocktail tasty strong glass size smaller use garnish used cocktail food thai influenced western flavor forward profile portion small tasty nonetheless auto gratuity charge something else bill
Kiln,Bib,2024-03-02,5,food fantastic staff super friendly helpful highly recommend make reservation
Kiln,Bib,2024-01-05,5,burn baby burn nice near fire cold winter oh hurt good food along small menu try whatever fine
Kiln,Bib,2023-11-28,5,phenomenal experience bit wait popped nearby pub worth wait got laap sausage slow grilled chicken raw mutton grilled rump cap ox heart glass noodle brown rice great almost fairly spicy ranging mutton ox heart spiciest went well rice chicken best go second glass noodle great everything great would definitely come back try vibe fantastic fitting name sit first floor bar seating see prep line big flame clay pot dark setting uk grime blasting back downstairs vibe chill much lighting proper table would recommend first floor bar seating party small enough
Kiln,Bib,2023-11-24,5,great citrus salad pork sausage jin toob roasted chicken clay pot glass noodle stirred fried veggie meh lamb chop try unless really want turmeric ginger lemonade curry pollock
Kiln,Bib,2023-10-02,2,plate various food except chicken marinated soy sauce spice worst tasting food ever restaurant dish edible seems strange kiln high review
Kiln,Bib,2023-09-26,4,jazzed check place seeing great review overall food good service attentive jammed packed thursday evening would highly recommend getting reservation want check dish super flavourful bit pricey given area expected willing come back
Kiln,Bib,2023-06-22,5,great low key place thai used still really liked chicken soy dish personal favorite got sit bar right cooked food w experience definitely suggest trying sit bar next kitchen cool watch cook action serve limited time sure get quick last group eater ate around overall kid say hip place
Kiln,Bib,2023-06-18,3,fair compare take thai place open til morning way better looking amazing thai food pay decent amount ordered literally entire menu nothing really wow u price exactly nice either food either big enough share tasted bland flavorful dish waaaaaay spicy kind people experience asian spicy asia mean get wrong worst thai food guess much expectation flavorful booked month advance get table friday night exactly somewhere pop top dessert
Kiln,Bib,2023-06-02,3,came high expectation left feeling bit disappointed vacuum food taste good felt restaurant missed execution considering price point hesitant go back went well stir fried cornish green soy cool aspect restaurant setup many seat seated open kitchen particularly enjoyed watching flame stir fry certain spirit wok wok hei cantonese imparted veggie stir fry incredible one hit unfortunately standout dish flavour texture come together langoustine green strawberry mint felt like random assembly clear narrative langoustine meat hard pick also nowhere discard langoustine shell spicy red curry forgot fish contain strong seafood umami expect fish plated curry moment serving meaning natural flavour fish get much time seep fish also come bone warned diner get small plate switched course rather inconvenient one eat curry small plate bowl b discarded bone shell etc go form function unfortunately recurring theme throughout meal
Kiln,Bib,2023-04-08,5,perfection ambiance bar great every dish light flavorful worth try
Kiln,Bib,2023-03-29,5,hella ya place bomb food music atmosphere menu different daily damn
Kiln,Bib,2023-03-04,4,stopped lunch delightfully surprised curry flavorful indeed spicy although mishap dish served service good got dish order took dish originally ordered later arrived wrong one bill place little bit tight probably sitting counter best option see kitchen work ambiance though street food thailand
Kiln,Bib,2023-02-05,4,came lunch sat counter fast service great flavor laotian curry herbal fragrant fish super tender flavorful quite spicy spice build warned radish salad really refreshing overdone dish keen clay pot glass noodle noodle fine could hardly taste crab meat disappointing tip take walk in bar kitchen counter seating try come early line already even restaurant opened lunch
Berenjak,Bib,2024-06-14,4,second time year really good food nothing special michelin star restaurant book week changed much except new dessert soft serve included could better kitchen staff wearing glove hair net honest
Berenjak,Bib,2024-06-01,5,food amazing went course menu delicious service also great highly recommend book advance since place always busy location next market make trendy cool sure next trip visit restaurant
Berenjak,Bib,2024-04-12,5,favorite dinner traveling london opted tasting menu chose chicken lamb kababs enjoyed different mezze option immensely trying tasting menu let u explore option might otherwise ordered meal wish could relive
